,Username,Repo_name,Stars,Repo_url
83,bitcoinvsalts,node-binance-trader,1100,https://github.com/bitcoinvsalts/node-binance-trader
84,ACINQ,eclair,1100,https://github.com/ACINQ/eclair
85,BitBotFactory,MikaLendingBot,1100,https://github.com/BitBotFactory/MikaLendingBot
86,OffcierCia,ultimate-defi-research-base,1100,https://github.com/OffcierCia/ultimate-defi-research-base
87,manu354,cryptocurrency-arbitrage,1100,https://github.com/manu354/cryptocurrency-arbitrage
88,fawazahmed0,currency-api,1100,https://github.com/fawazahmed0/currency-api
89,karpathy,cryptos,1000,https://github.com/karpathy/cryptos
90,zxh0,classpy,1000,https://github.com/zxh0/classpy
91,RavenProject,Ravencoin,1000,https://github.com/RavenProject/Ravencoin
92,aeternity,aeternity,1000,https://github.com/aeternity/aeternity
93,bellaj,Blockchain,1000,https://github.com/bellaj/Blockchain
94,ArchLinuxStudio,ArchLinuxTutorial,1000,https://github.com/ArchLinuxStudio/ArchLinuxTutorial
95,OpenBazaar,openbazaar-go,998,https://github.com/OpenBazaar/openbazaar-go
96,trezor,trezor-firmware,994,https://github.com/trezor/trezor-firmware
97,gurnec,btcrecover,993,https://github.com/gurnec/btcrecover
98,frankiefab100,Blockchain-Development-Resources,992,https://github.com/frankiefab100/Blockchain-Development-Resources
99,jdcloud-bds,bds,992,https://github.com/jdcloud-bds/bds
